,Subdistrict,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1586,"Khum Thong, Lat Krabang",13.70132,100.85305,Thoet Thai Junction (แยกเทิดไท),13.698027862812065,100.85120160231384,Infrastructure
1587,"Khum Thong, Lat Krabang",13.70132,100.85305,เทิดไทคอมเพล็กซ์,13.697526754484494,100.85156540283481,Household
1588,"Khum Thong, Lat Krabang",13.70132,100.85305,7-Eleven (เซเว่น อีเลฟเว่น),13.697170000119302,100.85256220544707,Convenience Store
1589,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,Food Promart,13.682729007620516,100.54180916775056,Stores
1590,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,Pin Rim Khong (พิณริมโขง),13.680393,100.54361,Restaurant
1591,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,BKK Motocycle BMW,13.683790967205791,100.54252396860812,Stores
1592,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,Zana's Bean Coffee,13.68516867457406,100.53746834140529,Café
1593,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,IDYLL Coffee & Garden,13.6857278237793,100.53754227973488,Café
1594,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,Mambo Cabaret Show (แมมโบ้ คาบาเร่ต์ โชว์),13.682565029080132,100.53961539973129,Culture
1595,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,ป้ายิ่ง Pub & Restaurant,13.683717877136065,100.5390743796781,Nightlife
1596,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,Begin Again Bar & Bistro,13.681759,100.541888,Western Restaurant
1597,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,สวนอาหารช้างทอง (Chang Thong Garden & Restaurant),13.684143185113102,100.5434211708528,Restaurant
1598,"Chong Nonsi, Yan Nawa",13.683029999999999,100.53989,Sayompoo Studio,13.685230548517408,100.53588041032229,Commercial
1599,"Bang Phongphang, Yan Nawa",13.68546,100.5374,ดำโภชนา,13.683269,100.53505,Restaurant
1600,"Bang Phongphang, Yan Nawa",13.68546,100.5374,Zana's Bean Coffee,13.68516867457406,100.53746834140529,Café
1601,"Bang Phongphang, Yan Nawa",13.68546,100.5374,IDYLL Coffee & Garden,13.6857278237793,100.53754227973488,Café
1602,"Bang Phongphang, Yan Nawa",13.68546,100.5374,Mambo Cabaret Show (แมมโบ้ คาบาเร่ต์ โชว์),13.682565029080132,100.53961539973129,Culture
1603,"Bang Phongphang, Yan Nawa",13.68546,100.5374,Wembly Yannawa Futsal (เว็มบลี่ ยานนาวา ฟุตซอล),13.684539865031443,100.53783828594581,Sport
1604,"Bang Phongphang, Yan Nawa",13.68546,100.5374,Badminton court,13.682953686727696,100.53931016763755,Sport
1605,"Chakkrawat, Samphanthawong",13.74124,100.50616,Yaowarat Market (ตลาดเยาวราช),13.741444151241447,100.50839118149264,Household
1606,"Chakkrawat, Samphanthawong",13.74124,100.50616,Sky View 360°,13.742555864674896,100.50668483624338,Nightlife
1607,"Chakkrawat, Samphanthawong",13.74124,100.50616,Siangki Khaotompla (เซี่ยงกี่ ข้าวต้มปลา),13.743572,100.506744,Seafood Restaurant
1608,"Chakkrawat, Samphanthawong",13.74124,100.50616,Happy Gift สำเพ็ง,13.741234407723342,100.50637972183942,Culture
1609,"Chakkrawat, Samphanthawong",13.74124,100.50616,ห้างขายทองฮั่วเซ่งเฮง,13.74154375225691,100.50799027541339,Stores
1610,"Chakkrawat, Samphanthawong",13.74124,100.50616,หมูตุ๋น เอ็นตุ๋นหม้อดิน เยาวราช,13.740814,100.50884,Noodle House
1611,"Chakkrawat, Samphanthawong",13.74124,100.50616,Jumbo Lobster (จัมโบ้ ล็อบสเตอร์),13.740894,100.508306,Seafood Restaurant
1612,"Chakkrawat, Samphanthawong",13.74124,100.50616,สำเพ็งอเวนิว,13.742033024016935,100.50545429972804,Infrastructure
1613,"Chakkrawat, Samphanthawong",13.74124,100.50616,KIKUYA (คิคูยา),13.74136854823608,100.50628390889358,Stores
1614,"Chakkrawat, Samphanthawong",13.74124,100.50616,ก๋วยเตี๋ยวลูกชิ้นปลาจิตร,13.740757414861198,100.50877881825159,Noodle House
1615,"Chakkrawat, Samphanthawong",13.74124,100.50616,Starbucks (สตาร์บัคส์),13.742564471691532,100.50708084476939,Café
1616,"Chakkrawat, Samphanthawong",13.74124,100.50616,Siang Ping Loh (เซียงปิงเหลา),13.742827,100.507,Chinese Restaurant
1617,"Chakkrawat, Samphanthawong",13.74124,100.50616,ราชาก๋วยเตี๋ยวเป็ด ป้อมจักรวรรดิ,13.743240048698405,100.50612280326938,Noodle House
1618,"Chakkrawat, Samphanthawong",13.74124,100.50616,ก๋วยเตี๋ยวลูกชิ้นปลานายย้ง (ทรงวาด),13.739113,100.50581,Noodle House
1619,"Chakkrawat, Samphanthawong",13.74124,100.50616,Woodbrook,13.737913113171347,100.50698847088019,Café
1620,"Chakkrawat, Samphanthawong",13.74124,100.50616,Grand China Princess Hotel (โรงแรมแกรนด์ไชน่า เยาวราช),13.742741813051735,100.50708198864834,Accomodation
1621,"Chakkrawat, Samphanthawong",13.74124,100.50616,Jing Jing (จิงจิง),13.742789833982359,100.50829513429672,Dessert Shop
1622,"Chakkrawat, Samphanthawong",13.74124,100.50616,ห้างทองฮั่วเซ่งเฮง สาขาที่1,13.741595049640802,100.50786799028306,Stores
1623,"Chakkrawat, Samphanthawong",13.74124,100.50616,Tang Jai Yoo (ตั้งใจอยู่),13.740273736345346,100.50927222126329,Chinese Restaurant
1624,"Chakkrawat, Samphanthawong",13.74124,100.50616,Starbucks (สตาร์บัคส์),13.743036497742128,100.50897025264835,Café
1625,"Chakkrawat, Samphanthawong",13.74124,100.50616,Nay Lek Uan (ก๋วยจั๊บนายเล็ก (อ้วน) Nay Lek Uan),13.740983033976397,100.50848013331635,Noodle House
1626,"Chakkrawat, Samphanthawong",13.74124,100.50616,ผัดไทยหน้าร้านคิคูยา,13.741268775693525,100.5060696397099,Noodle House
1627,"Chakkrawat, Samphanthawong",13.74124,100.50616,Wee Coffee,13.743118,100.50354,Café
1628,"Chakkrawat, Samphanthawong",13.74124,100.50616,Nai Ek Roll Noodles (ก๋วยจั๊บนายเอ็ก),13.740237,100.51,Noodle House
1629,"Chakkrawat, Samphanthawong",13.74124,100.50616,Double Dogs Tea Room,13.740649,100.50917,Asian Restaurant
1630,"Chakkrawat, Samphanthawong",13.74124,100.50616,เซี้ย เหล่ายี่ห้อ ข้าวหมูแดงแปลงนาม,13.740845,100.50981,Asian Restaurant
1631,"Chakkrawat, Samphanthawong",13.74124,100.50616,Mr. Tall's Curry (แกงกระหรี่นายโย่ง),13.741048342301424,100.50847489106268,Asian Restaurant
1632,"Chakkrawat, Samphanthawong",13.74124,100.50616,Sweettime (สวีทไทม์),13.740481302167327,100.50974918076191,Dessert Shop
1633,"Chakkrawat, Samphanthawong",13.74124,100.50616,Zong Ter 1962 (ซงเต๋อ),13.742254,100.50926,Chinese Restaurant
1634,"Chakkrawat, Samphanthawong",13.74124,100.50616,Lim Lao Sa (ลิ้มเล่าซา),13.737511,100.50852,Noodle House
1635,"Chakkrawat, Samphanthawong",13.74124,100.50616,Hua Seng Heng (ฮั่วเซ่งเฮง),13.740462742004512,100.50964231131364,Stores
1636,"Chakkrawat, Samphanthawong",13.74124,100.50616,ฮะกี่ลิ้มจิงเฮียง (林真香),13.74081934672467,100.5089899696137,Restaurant
1637,"Chakkrawat, Samphanthawong",13.74124,100.50616,ข้าวต้มปลา (ตรอกถั่วงอก),13.743127,100.51034,Restaurant
1638,"Chakkrawat, Samphanthawong",13.74124,100.50616,Kob Coffee Journey,13.7420282488996,100.50286165338602,Café
1639,"Chakkrawat, Samphanthawong",13.74124,100.50616,นายฮุย ก๋วยเตี๋ยวลูกชิ้นปลา,13.741768266674189,100.5089292879915,Noodle House
1640,"Chakkrawat, Samphanthawong",13.74124,100.50616,เจ้อ้วน ราดหน้ายอดผัก,13.740064706029125,100.51028528291035,Noodle House
1641,"Chakkrawat, Samphanthawong",13.74124,100.50616,Hong Garment Accesories (ฮง การ์เมนท์ แอสเซสเซอรรี่),13.743573668475788,100.50333609012156,Stores
1642,"Chakkrawat, Samphanthawong",13.74124,100.50616,จังกิ้มฮั่วเตียง,13.744463,100.50698,Noodle House
1643,"Chakkrawat, Samphanthawong",13.74124,100.50616,ขนมจีบแปะเซี๊ยะ,13.74094,100.50978,Chinese Restaurant
1644,"Chakkrawat, Samphanthawong",13.74124,100.50616,อึ้งเป็งชุงลูกชิ้นปลา,13.740385,100.50967,Noodle House
1645,"Chakkrawat, Samphanthawong",13.74124,100.50616,อุไร ห่านพะโล้ทรงวาด,13.73814480231852,100.50748066528739,Restaurant
1646,"Chakkrawat, Samphanthawong",13.74124,100.50616,เฮงดี หูฉลาม รังนก,13.740272074641961,100.51010760873851,Chinese Restaurant
1647,"Chakkrawat, Samphanthawong",13.74124,100.50616,Nai Mong (นายหมง),13.742214220027593,100.51062576109946,Asian Restaurant
1648,"Chakkrawat, Samphanthawong",13.74124,100.50616,Tee Yok (ตี๋หยก),13.744282269248174,100.50746104732211,Restaurant
1649,"Chakkrawat, Samphanthawong",13.74124,100.50616,Shangarila Restaurant (ภัตตาคารเชียงการีลา),13.741932178597894,100.50736475260507,Chinese Restaurant
1650,"Chakkrawat, Samphanthawong",13.74124,100.50616,เหอ เฉิน ฟง Dimsum & BBQ,13.742956717518517,100.50907983777148,Chinese Restaurant
1651,"Chakkrawat, Samphanthawong",13.74124,100.50616,Yesterday's Tea Rooms (เยสเตอร์เดย์ส ที รูม),13.739998,100.50265,Café
1652,"Chakkrawat, Samphanthawong",13.74124,100.50616,เจ้จิน เท็กซัส,13.740223,100.51063,Seafood Restaurant
1653,"Chakkrawat, Samphanthawong",13.74124,100.50616,เจ้ากรมเป๋อ ร้านขายยาแผนโบราณ,13.742461,100.50334,Household
1654,"Chakkrawat, Samphanthawong",13.74124,100.50616,Jok's Kitchen (จก โต๊ะเดียว),13.743390212829889,100.50991549756883,Chinese Restaurant
1655,"Chakkrawat, Samphanthawong",13.74124,100.50616,Krua PornLamai (ครัวพรละมัย),13.74077,100.50968,Restaurant
1656,"Chakkrawat, Samphanthawong",13.74124,100.50616,นายลิ่ว เป็ดย่าง เยาวราช,13.740232604661179,100.51003984272938,Chinese Restaurant
1657,"Chakkrawat, Samphanthawong",13.74124,100.50616,รังนก-เซ็งทึง (เจ้าเก่าเยาวราช),13.740435717736956,100.50991901437595,Dessert Shop
1658,"Chakkrawat, Samphanthawong",13.74124,100.50616,เตี๋ยวเกี๊ยวยักษ์ สูตรเด็ดแม่,13.743061,100.508813,Noodle House
1659,"Chakkrawat, Samphanthawong",13.74124,100.50616,Yaowarat Toasted Bread (ขนมปังเจ้าอร่อยเด็ดเยาวราช),13.740078137808423,100.51022529602051,Household
1660,"Chakkrawat, Samphanthawong",13.74124,100.50616,กุยช่าย สะพานหัน,13.743994951268714,100.5025919440371,Chinese Restaurant
1661,"Chakkrawat, Samphanthawong",13.74124,100.50616,Nam Dao Huu (น้ำเต้าหู้),13.74113594926421,100.51001071929932,Dessert Shop
1662,"Chakkrawat, Samphanthawong",13.74124,100.50616,Xie Shark Fin (เซี้ย หูฉลาม),13.740169,100.51016,Chinese Restaurant
1663,"Chakkrawat, Samphanthawong",13.74124,100.50616,ข้าวมันไก่แปลงนาม,13.7412195,100.50994,Asian Restaurant
1664,"Chakkrawat, Samphanthawong",13.74124,100.50616,Hua Seng Hong (ฮั่วเซ่งฮง),13.743261728056991,100.50859512821599,Chinese Restaurant
1665,"Chakkrawat, Samphanthawong",13.74124,100.50616,บะหมี่จับกัง,13.742455618773787,100.5099767055467,Noodle House
1666,"Chakkrawat, Samphanthawong",13.74124,100.50616,Sua Pa Plaza (เสือป่า พลาซ่า),13.744059,100.50795,Stores
1667,"Chakkrawat, Samphanthawong",13.74124,100.50616,T&K Seafood (ต๋อย & คิด ซีฟู้ด),13.740118,100.510635,Seafood Restaurant
1668,"Chakkrawat, Samphanthawong",13.74124,100.50616,Vejpong Pharmacy (Hock Ann Tung) (เวชพงศ์โอสถ (ฮกอันตึ๊ง)),13.743972399457196,100.50435001399066,Household
1669,"Chakkrawat, Samphanthawong",13.74124,100.50616,Jek Pui Curry (ร้านขายแกง เจ็กปุ๊ย (เจ๊เฉีย)),13.743337,100.508936,Restaurant
1670,"Chakkrawat, Samphanthawong",13.74124,100.50616,PPS PACKAGING (พรประเสริฐ บรรจุภัณฑ์),13.743324348893665,100.50387155086557,Commercial
1671,"Chakkrawat, Samphanthawong",13.74124,100.50616,7-Eleven (เซเว่น อีเลฟเว่น),13.739266309059408,100.50373513045122,Convenience Store
1672,"Chakkrawat, Samphanthawong",13.74124,100.50616,เจ๊สวย ข้าวต้มกุ๊ย,13.742278,100.510605,Asian Restaurant
1673,"Chakkrawat, Samphanthawong",13.74124,100.50616,7-Eleven,13.74504130887651,100.50711707509868,Convenience Store
1674,"Chakkrawat, Samphanthawong",13.74124,100.50616,Khao Phad Pu Chang Phueak (Woeng Nakhon Kasem) (ข้าวผัดปูช้างเผือก (สาขาเวิ้งนครเกษม)),13.74444,100.50388,Seafood Restaurant
1675,"Chakkrawat, Samphanthawong",13.74124,100.50616,Saeng Thai Jewelry,13.744397253844706,100.50344862643456,Stores
1676,"Chakkrawat, Samphanthawong",13.74124,100.50616,Sampheng Grand Plaza,13.741132,100.506478,Infrastructure
1677,"Chakkrawat, Samphanthawong",13.74124,100.50616,Wan Fah Restaurant (แว่นฟ้าราชวงษ์),13.738536209982891,100.50442073122694,Restaurant
1678,"Chakkrawat, Samphanthawong",13.74124,100.50616,ห้างผ้ากินรี,13.740445687820952,100.50325092978473,Stores
1679,"Chakkrawat, Samphanthawong",13.74124,100.50616,ข้าวมันไก่กวนอู,13.73927856564709,100.50374564292565,Asian Restaurant
1680,"Chakkrawat, Samphanthawong",13.74124,100.50616,ก๋วยจั๊บ ท่าน้ำราชวงศ์,13.739255352427664,100.5037280471075,Asian Restaurant
1681,"Chakkrawat, Samphanthawong",13.74124,100.50616,Ratchawong Crossing Pier (ท่าเรือข้ามฟากราชวงศ์),13.73846184107535,100.5044115719862,Infrastructure
1682,"Chakkrawat, Samphanthawong",13.74124,100.50616,ท่าน้ำวัดจักวรรดิราชาวาส,13.73901996633703,100.50342299909181,Infrastructure
1683,"Samphanthawong, Samphanthawong",13.73848,100.50871,Lim Lao Sa (ลิ้มเล่าซา),13.737511,100.50852,Noodle House
1684,"Samphanthawong, Samphanthawong",13.73848,100.50871,Woodbrook,13.737913113171347,100.50698847088019,Café
1685,"Samphanthawong, Samphanthawong",13.73848,100.50871,CHATA (ชะตา),13.738999,100.510635,Café
1686,"Samphanthawong, Samphanthawong",13.73848,100.50871,หมูตุ๋น เอ็นตุ๋นหม้อดิน เยาวราช,13.740814,100.50884,Noodle House
1687,"Samphanthawong, Samphanthawong",13.73848,100.50871,Nai Ek Roll Noodles (ก๋วยจั๊บนายเอ็ก),13.740237,100.51,Noodle House
1688,"Samphanthawong, Samphanthawong",13.73848,100.50871,Tang Jai Yoo (ตั้งใจอยู่),13.740273736345346,100.50927222126329,Chinese Restaurant
1689,"Samphanthawong, Samphanthawong",13.73848,100.50871,เจ้อ้วน ราดหน้ายอดผัก,13.740064706029125,100.51028528291035,Noodle House
1690,"Samphanthawong, Samphanthawong",13.73848,100.50871,Lim Lao Ngow (ลิ้มเหล่าโหงว),13.737327416426304,100.51017769715206,Noodle House
1691,"Samphanthawong, Samphanthawong",13.73848,100.50871,ก๋วยเตี๋ยวลูกชิ้นปลาจิตร,13.740757414861198,100.50877881825159,Noodle House
1692,"Samphanthawong, Samphanthawong",13.73848,100.50871,Sweettime (สวีทไทม์),13.740481302167327,100.50974918076191,Dessert Shop
1693,"Samphanthawong, Samphanthawong",13.73848,100.50871,Yaowarat Market (ตลาดเยาวราช),13.741444151241447,100.50839118149264,Household
1694,"Samphanthawong, Samphanthawong",13.73848,100.50871,Jumbo Lobster (จัมโบ้ ล็อบสเตอร์),13.740894,100.508306,Seafood Restaurant
1695,"Samphanthawong, Samphanthawong",13.73848,100.50871,Samsara (สามศาลา),13.735838072443688,100.51004457151704,Café
1696,"Samphanthawong, Samphanthawong",13.73848,100.50871,Hua Seng Heng (ฮั่วเซ่งเฮง),13.740462742004512,100.50964231131364,Stores
1697,"Samphanthawong, Samphanthawong",13.73848,100.50871,เฮงดี หูฉลาม รังนก,13.740272074641961,100.51010760873851,Chinese Restaurant
1698,"Samphanthawong, Samphanthawong",13.73848,100.50871,เจ้จิน เท็กซัส,13.740223,100.51063,Seafood Restaurant
1699,"Samphanthawong, Samphanthawong",13.73848,100.50871,เซี้ย เหล่ายี่ห้อ ข้าวหมูแดงแปลงนาม,13.740845,100.50981,Asian Restaurant
1700,"Samphanthawong, Samphanthawong",13.73848,100.50871,อุไร ห่านพะโล้ทรงวาด,13.73814480231852,100.50748066528739,Restaurant
1701,"Samphanthawong, Samphanthawong",13.73848,100.50871,อึ้งเป็งชุงลูกชิ้นปลา,13.740385,100.50967,Noodle House
1702,"Samphanthawong, Samphanthawong",13.73848,100.50871,Double Dogs Tea Room,13.740649,100.50917,Asian Restaurant
1703,"Samphanthawong, Samphanthawong",13.73848,100.50871,Texas Suki (เท็กซัสสุกี้),13.740627957563918,100.51108040458638,Hotpot Restaurant
1704,"Samphanthawong, Samphanthawong",13.73848,100.50871,นิวยืนยง,13.73970778493456,100.51169145994359,Noodle House
1705,"Samphanthawong, Samphanthawong",13.73848,100.50871,Loy La Long Hotel (ลอยละล่อง),13.735513,100.510445,Accomodation
1706,"Samphanthawong, Samphanthawong",13.73848,100.50871,Lao Li Shark's Fin (เล่าลี่หูฉลาม),13.739924,100.510879,Chinese Restaurant
1707,"Samphanthawong, Samphanthawong",13.73848,100.50871,Yaowarat Toasted Bread (ขนมปังเจ้าอร่อยเด็ดเยาวราช),13.740078137808423,100.51022529602051,Household
1708,"Samphanthawong, Samphanthawong",13.73848,100.50871,นายลิ่ว เป็ดย่าง เยาวราช,13.740232604661179,100.51003984272938,Chinese Restaurant
1709,"Samphanthawong, Samphanthawong",13.73848,100.50871,Xie Shark Fin (เซี้ย หูฉลาม),13.740169,100.51016,Chinese Restaurant
1710,"Samphanthawong, Samphanthawong",13.73848,100.50871,ขนมจีบแปะเซี๊ยะ,13.74094,100.50978,Chinese Restaurant
1711,"Samphanthawong, Samphanthawong",13.73848,100.50871,Eiah Sae (เอี๊ยะแซ),13.73935,100.51065,Café
1712,"Samphanthawong, Samphanthawong",13.73848,100.50871,Kitchen Kum-Lung Hongkong (คิทชึน กั๋มหล่ง ฮ่องกง),13.739066253607742,100.5119898734299,Chinese Restaurant
1713,"Samphanthawong, Samphanthawong",13.73848,100.50871,สิงคโปร์โภชนา ลอดช่องสิงคโปร์,13.739994714453568,100.51236803835995,Dessert Shop
1714,"Samphanthawong, Samphanthawong",13.73848,100.50871,Tai Seng Hot Pot & Dimsum (ภัตตาคาร ไต่เซ้ง),13.739417458504425,100.51141572655897,Hotpot Restaurant
1715,"Samphanthawong, Samphanthawong",13.73848,100.50871,ห้างขายทองฮั่วเซ่งเฮง,13.74154375225691,100.50799027541339,Stores
1716,"Samphanthawong, Samphanthawong",13.73848,100.50871,Shanghai Mansion Bangkok,13.739663186456623,100.51113667412764,Accomodation
1717,"Samphanthawong, Samphanthawong",13.73848,100.50871,รังนก-เซ็งทึง (เจ้าเก่าเยาวราช),13.740435717736956,100.50991901437595,Dessert Shop
1718,"Samphanthawong, Samphanthawong",13.73848,100.50871,ฮะกี่ลิ้มจิงเฮียง (林真香),13.74081934672467,100.5089899696137,Restaurant
1719,"Samphanthawong, Samphanthawong",13.73848,100.50871,เล่าตั๊งห่านพะโล้ (鵝鹵名著陳老),13.739824,100.51093,Chinese Restaurant
1720,"Samphanthawong, Samphanthawong",13.73848,100.50871,Lhong Tou (หลงโถว),13.739295757444108,100.51159077429405,Café
1721,"Samphanthawong, Samphanthawong",13.73848,100.50871,Nay Lek Uan (ก๋วยจั๊บนายเล็ก (อ้วน) Nay Lek Uan),13.740983033976397,100.50848013331635,Noodle House
1722,"Samphanthawong, Samphanthawong",13.73848,100.50871,ก๋วยเตี๋ยวลูกชิ้นปลานายย้ง (ทรงวาด),13.739113,100.50581,Noodle House
1723,"Samphanthawong, Samphanthawong",13.73848,100.50871,T&K Seafood (ต๋อย & คิด ซีฟู้ด),13.740118,100.510635,Seafood Restaurant
1724,"Samphanthawong, Samphanthawong",13.73848,100.50871,Happy Gift สำเพ็ง,13.741234407723342,100.50637972183942,Culture
1725,"Samphanthawong, Samphanthawong",13.73848,100.50871,Krua PornLamai (ครัวพรละมัย),13.74077,100.50968,Restaurant
1726,"Samphanthawong, Samphanthawong",13.73848,100.50871,หมูสะเต๊ะ เจ๊เอ็ง (ห่อใบตอง),13.74161,100.51089,Asian Restaurant
1727,"Samphanthawong, Samphanthawong",13.73848,100.50871,Porn Chai: พรชัย ก๋วยเตี๋ยวหลอด,13.739794299101133,100.51076706150269,Noodle House
1728,"Samphanthawong, Samphanthawong",13.73848,100.50871,คั้นกี่ น้ำเต้าทอง,13.740206270667327,100.51237226350663,Asian Restaurant
1729,"Samphanthawong, Samphanthawong",13.73848,100.50871,Mr. Tall's Curry (แกงกระหรี่นายโย่ง),13.741048342301424,100.50847489106268,Asian Restaurant
1730,"Samphanthawong, Samphanthawong",13.73848,100.50871,Nai Mong (นายหมง),13.742214220027593,100.51062576109946,Asian Restaurant
1731,"Samphanthawong, Samphanthawong",13.73848,100.50871,Bā Hào Tiān M ì (ปา เฮ่า เถียน มี่),13.740945421793562,100.51121071411897,Dessert Shop
1732,"Samphanthawong, Samphanthawong",13.73848,100.50871,KIKUYA (คิคูยา),13.74136854823608,100.50628390889358,Stores
1733,"Samphanthawong, Samphanthawong",13.73848,100.50871,The Canton House (เดอะ แคนตัน เฮาส์),13.739525454907506,100.51124581520142,Chinese Restaurant
1734,"Samphanthawong, Samphanthawong",13.73848,100.50871,As.is,13.739906,100.51304,Café
1735,"Samphanthawong, Samphanthawong",13.73848,100.50871,Nam Dao Huu (น้ำเต้าหู้),13.74113594926421,100.51001071929932,Dessert Shop
1736,"Samphanthawong, Samphanthawong",13.73848,100.50871,เจ๊เบญ สุดยอดก๋วยเตี๋ยวฮ่องกง,13.73688,100.512886,Noodle House
1737,"Samphanthawong, Samphanthawong",13.73848,100.50871,Zong Ter 1962 (ซงเต๋อ),13.742254,100.50926,Chinese Restaurant
1738,"Samphanthawong, Samphanthawong",13.73848,100.50871,ข้าวมันไก่แปลงนาม,13.7412195,100.50994,Asian Restaurant
1739,"Samphanthawong, Samphanthawong",13.73848,100.50871,ห้างทองฮั่วเซ่งเฮง สาขาที่1,13.741595049640802,100.50786799028306,Stores
1740,"Samphanthawong, Samphanthawong",13.73848,100.50871,ราดหน้าอยู่อี่,13.740666969405114,100.51095485687254,Noodle House
1741,"Samphanthawong, Samphanthawong",13.73848,100.50871,นายฮุย ก๋วยเตี๋ยวลูกชิ้นปลา,13.741768266674189,100.5089292879915,Noodle House
1742,"Samphanthawong, Samphanthawong",13.73848,100.50871,Plearnwan Panich (เพลินวาน พาณิชย์),13.734150739895105,100.50779898714386,Café
1743,"Samphanthawong, Samphanthawong",13.73848,100.50871,Royal Jubilee Gate (ซุ้มประตูเฉลิมพระเกียรติ ๖ รอบพระชนมพรรษา),13.73733418205117,100.51309656900568,Culture
1744,"Samphanthawong, Samphanthawong",13.73848,100.50871,Jing Jing (จิงจิง),13.742789833982359,100.50829513429672,Dessert Shop
1745,"Samphanthawong, Samphanthawong",13.73848,100.50871,Starbucks (สตาร์บัคส์),13.741453812857214,100.51118552684784,Café
1746,"Samphanthawong, Samphanthawong",13.73848,100.50871,Starbucks (สตาร์บัคส์),13.742564471691532,100.50708084476939,Café
1747,"Samphanthawong, Samphanthawong",13.73848,100.50871,ผัดไทยหน้าร้านคิคูยา,13.741268775693525,100.5060696397099,Noodle House
1748,"Samphanthawong, Samphanthawong",13.73848,100.50871,บะหมี่จับกัง,13.742455618773787,100.5099767055467,Noodle House
1749,"Samphanthawong, Samphanthawong",13.73848,100.50871,เหอ เฉิน ฟง Dimsum & BBQ,13.742956717518517,100.50907983777148,Chinese Restaurant
1750,"Samphanthawong, Samphanthawong",13.73848,100.50871,Amdaeng Hotel,13.73537090760815,100.50751176417765,Accomodation
1751,"Samphanthawong, Samphanthawong",13.73848,100.50871,Shangarila Restaurant (ภัตตาคารเชียงการีลา),13.741932178597894,100.50736475260507,Chinese Restaurant
1752,"Samphanthawong, Samphanthawong",13.73848,100.50871,Lhong 1919 (ล้ง 1919),13.734152656138802,100.50776754703632,Infrastructure
1753,"Samphanthawong, Samphanthawong",13.73848,100.50871,เจ๊สวย ข้าวต้มกุ๊ย,13.742278,100.510605,Asian Restaurant
1754,"Samphanthawong, Samphanthawong",13.73848,100.50871,ลอดช่องสิงคโปร์ แยกสวนกวางตุ้ง,13.741439812335615,100.51101899874352,Dessert Shop
1755,"Samphanthawong, Samphanthawong",13.73848,100.50871,KFC (เคเอฟซี),13.741513,100.51106,Western Restaurant
1756,"Samphanthawong, Samphanthawong",13.73848,100.50871,RongSi (โรงสีริมน้ำ),13.734768377327477,100.50852383465147,Seafood Restaurant
1757,"Samphanthawong, Samphanthawong",13.73848,100.50871,Sampheng Grand Plaza,13.741132,100.506478,Infrastructure
1758,"Samphanthawong, Samphanthawong",13.73848,100.50871,Wan Fah Restaurant (แว่นฟ้าราชวงษ์),13.738536209982891,100.50442073122694,Restaurant
1759,"Samphanthawong, Samphanthawong",13.73848,100.50871,ลมโชย,13.7346854774892,100.50833948543473,Restaurant
1760,"Samphanthawong, Samphanthawong",13.73848,100.50871,Ratchawong Crossing Pier (ท่าเรือข้ามฟากราชวงศ์),13.73846184107535,100.5044115719862,Infrastructure
1761,"Talat Noi, Samphanthawong",13.73745,100.51416,โจ๊กตลาดน้อย (เจ๊หมวยเกี้ย),13.737322,100.514274,Western Restaurant
1762,"Talat Noi, Samphanthawong",13.73745,100.51416,มานพ สุกี้รถกระบะ,13.737026991345092,100.51348229220439,Restaurant
1763,"Talat Noi, Samphanthawong",13.73745,100.51416,เช็งซิ้มอี้ (แป้งกลมอารมณ์ดี) ตรอกโรงหมู,13.736745063972645,100.51477210195881,Dessert Shop
1764,"Talat Noi, Samphanthawong",13.73745,100.51416,แดงราชาหอยทอด,13.737568,100.51468,Seafood Restaurant
1765,"Talat Noi, Samphanthawong",13.73745,100.51416,Wallflowers Upstairs,13.739827,100.51425,Nightlife
1766,"Talat Noi, Samphanthawong",13.73745,100.51416,Scoopp (สคูปป์),13.737281,100.51482,Dessert Shop
1767,"Talat Noi, Samphanthawong",13.73745,100.51416,เจ๊เบญ สุดยอดก๋วยเตี๋ยวฮ่องกง,13.73688,100.512886,Noodle House
1768,"Talat Noi, Samphanthawong",13.73745,100.51416,ข้าวหมูแดง สีมรกต,13.737089,100.514725,Asian Restaurant
1769,"Talat Noi, Samphanthawong",13.73745,100.51416,Bangkok Story,13.735917,100.51268,Accomodation
1770,"Talat Noi, Samphanthawong",13.73745,100.51416,Teens of Thailand,13.739920973420897,100.51403899110903,Nightlife
1771,"Talat Noi, Samphanthawong",13.73745,100.51416,เต้าฮวยเฮียเม้ง,13.736800455243468,100.51509618759155,Dessert Shop
1772,"Talat Noi, Samphanthawong",13.73745,100.51416,ตั้งจั๊วหลี หัวปลาหม้อไฟ,13.7364855,100.51469,Chinese Restaurant
1773,"Talat Noi, Samphanthawong",13.73745,100.51416,Asia Today,13.739838084548287,100.51423112094456,Nightlife
